locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Szczecin Żelechowa,ul. Cienista,2,56,480000,8514,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-szczecin-zelechowa-ul-cienista-2-pokojowe-i5t6e8,https://s2.adresowa.pl/oi/2b/6f/370b78_c911_cover-2-pokojowe-mieszkanie-szczecin-zelechowa-ul-cienista.jpg
Szczecin Centrum,ul. Juliusza Słowackiego,3,102,950000,9314,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-juliusza-slowackiego-3-pokojowe-y1t4w8,https://s2.adresowa.pl/oi/79/19/37072e_a961_cover-3-pokojowe-mieszkanie-szczecin-centrum-ul-juliusza-slowackiego.jpg
Szczecin Centrum,al. Wyzwolenia,1,25,380000,15200,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-t3e0u5,https://s2.adresowa.pl/oi/10/6c/36f812_b4c8_cover-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.jpg
Szczecin Stołczyn,ul. Modelarska,1,27,389000,14407,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-szczecin-stolczyn-ul-modelarska-1-pokoj-y9p4z4,https://s2.adresowa.pl/oi/4c/58/36f066_ace8_cover-1-pokojowe-mieszkanie-szczecin-stolczyn-ul-modelarska.jpg
Szczecin Majowe,ul. Kosynierów,3,63,545000,8604,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-majowe-ul-kosynierow-3-pokojowe-i6j8w1,https://s2.adresowa.pl/oi/16/27/36e766_8009_cover-3-pokojowe-mieszkanie-szczecin-majowe-ul-kosynierow.jpg
Szczecin Zalom-Kasztanowe,os. Kasztanowe,2,50,390000,7844,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-szczecin-zalom-kasztanowe-os-kasztanowe-2-pokojowe-u6i8v1,https://s2.adresowa.pl/oi/16/69/36d37e_3db0_cover-2-pokojowe-mieszkanie-szczecin-zalom-kasztanowe-os-kasztanowe.jpg
Szczecin Centrum,ul. Stefana Lewandowskiego,4,80,1270000,15875,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego-4-pokojowe-d6p6y5,https://s2.adresowa.pl/oi/67/64/36d2ca_88c2_cover-4-pokojowe-mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego.jpg
Szczecin Świerczewo,ul. Tenisowa,3,58,849000,14740,Bez pośredników,ponad miesiąc temu,28,https://adresowo.pl/o/mieszkanie-szczecin-swierczewo-ul-tenisowa-3-pokojowe-p7o4x1,https://s2.adresowa.pl/oi/1d/55/36c852_ffba_cover-3-pokojowe-mieszkanie-szczecin-swierczewo-ul-tenisowa.jpg
Szczecin Niebuszewo,,3,86,770000,8953,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-3-pokojowe-86-m2-o5p1o0,https://s2.adresowa.pl/oi/5d/49/36cbe4_930e_cover-3-pokojowe-mieszkanie-szczecin-niebuszewo.jpg
Szczecin Śródmieście,ul. Jana Matejki,2,38,439000,11553,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-jana-matejki-2-pokojowe-o6r7v4,https://s2.adresowa.pl/oi/78/61/36b9d2_4cb4_cover-2-pokojowe-mieszkanie-szczecin-srodmiescie-ul-jana-matejki.jpg
Szczecin Centrum,ul. Szarotki,2,68,399000,5868,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-szarotki-2-pokojowe-o9g0t0,https://s2.adresowa.pl/oi/6f/2c/36b568_da19_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-szarotki.jpg
Szczecin Pomorzany,ul. Budziszyńska,2,37,370000,10109,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-budziszynska-2-pokojowe-z0y3g1,https://s2.adresowa.pl/oi/61/23/36a420_b7b2_cover-2-pokojowe-mieszkanie-szczecin-pomorzany-ul-budziszynska.jpg
Szczecin Żelechowa,ul. Małe Błonia,2,30,380000,12583,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-szczecin-zelechowa-ul-male-blonia-2-pokojowe-e3y1k8,https://s2.adresowa.pl/oi/61/1d/368938_8691_cover-2-pokojowe-mieszkanie-szczecin-zelechowa-ul-male-blonia.jpg
Szczecin Świerczewo,ul. Antoniego Kaliny,2,43,469000,10907,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-swierczewo-ul-antoniego-kaliny-2-pokojowe-n2o2n7,https://s2.adresowa.pl/oi/2f/31/3683c2_53a0_cover-2-pokojowe-mieszkanie-szczecin-swierczewo-ul-antoniego-kaliny.jpg
Szczecin Pomorzany,ul. 9 Maja,1,27,280000,10452,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-9-maja-1-pokoj-l7e5v7,https://s2.adresowa.pl/oi/75/67/368104_3b0a_cover-1-pokojowe-mieszkanie-szczecin-pomorzany-ul-9-maja.jpg
Szczecin Centrum,ul. Monte Cassino,1,27,330000,12222,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-monte-cassino-1-pokoj-v4p3w0,https://s2.adresowa.pl/oi/74/50/367504_d5c2_cover-1-pokojowe-mieszkanie-szczecin-centrum-ul-monte-cassino.jpg
Szczecin Warszewo,ul. Maciejkowa,3,67,830000,12477,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-maciejkowa-3-pokojowe-p2c4s8,https://s2.adresowa.pl/oi/7e/36/366fce_c216_cover-3-pokojowe-mieszkanie-szczecin-warszewo-ul-maciejkowa.jpg
Szczecin Bukowe,ul. Seledynowa,3,63,679000,10761,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-seledynowa-3-pokojowe-p8x0r6,https://s2.adresowa.pl/oi/1b/7a/3965e6_f137_cover-3-pokojowe-mieszkanie-szczecin-bukowe-ul-seledynowa.jpg
Szczecin Warszewo,ul. Kalinowa,3,62,699000,11358,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-kalinowa-3-pokojowe-e9p4v0,https://s2.adresowa.pl/oi/3a/59/365f10_5940_cover-3-pokojowe-mieszkanie-szczecin-warszewo-ul-kalinowa.jpg
Szczecin Prawobrzeże,ul. Kazimierza Wierzyńskiego,3,79,715000,9062,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-szczecin-prawobrzeze-ul-kazimierza-wierzynskiego-3-pokojowe-l2j5o1,https://s2.adresowa.pl/oi/64/13/364586_daad_cover-3-pokojowe-mieszkanie-szczecin-prawobrzeze-ul-kazimierza-wierzynskiego.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/szczecin/centrum-U/,
Szczecin Centrum,,5,130,800000,6154,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-szczecin-centrum-5-pokojowe-130-m2-m8v7c7,https://s2.adresowa.pl/oi/40/5e/363d02_ea7a_cover-5-pokojowe-mieszkanie-szczecin-centrum.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Centrum,ul. Jagiellońska,4,118,899000,7605,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-jagiellonska-4-pokojowe-n9b6v8,https://s2.adresowa.pl/oi/17/37/36378c_8073_cover-4-pokojowe-mieszkanie-szczecin-centrum-ul-jagiellonska.jpg
Szczecin Śródmieście,ul. Garncarska,5,93,749000,8070,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-garncarska-5-pokojowe-i2v1a0,https://s2.adresowa.pl/oi/65/48/363422_ca67_cover-5-pokojowe-mieszkanie-szczecin-srodmiescie-ul-garncarska.jpg
Szczecin Gumieńce,,4,81,1270000,15679,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-gumience-4-pokojowe-81-m2-m3j2s3,https://s2.adresowa.pl/oi/5e/12/3621cc_36f1_cover-4-pokojowe-mieszkanie-szczecin-gumience.jpg
Szczecin Bukowe,ul. Beżowa,3,65,630000,9633,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-bezowa-3-pokojowe-p6k6r5,https://s2.adresowa.pl/oi/7b/28/361ad8_a622_cover-3-pokojowe-mieszkanie-szczecin-bukowe-ul-bezowa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Gocław,ul. Kolska,2,62,359000,5790,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-szczecin-goclaw-ul-kolska-2-pokojowe-k4e2k8,https://s2.adresowa.pl/oi/3f/7b/36163e_dc6c_cover-2-pokojowe-mieszkanie-szczecin-goclaw-ul-kolska.jpg
Szczecin Niebuszewo,,3,62,660000,10568,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-3-pokojowe-62-m2-j7q7w9,https://s2.adresowa.pl/oi/79/3e/35a2f8_68f8_cover-3-pokojowe-mieszkanie-szczecin-niebuszewo.jpg
Szczecin Centrum,ul. Mieczysława Niedziałkowskiego,2,74,1800000,24324,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-mieczyslawa-niedzialkowskiego-2-pokojowe-h4c2s3,https://s2.adresowa.pl/oi/53/7a/359e92_6821_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-mieczyslawa-niedzialkowskiego.jpg
Szczecin Pogodno,ul. Reduty Ordona,1,27,270000,10000,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-szczecin-pogodno-ul-reduty-ordona-1-pokoj-j9d6g1,https://s2.adresowa.pl/oi/47/79/359218_f58f_cover-1-pokojowe-mieszkanie-szczecin-pogodno-ul-reduty-ordona.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Centrum,ul. Księcia Bogusława X,7,145,900000,6207,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-ksiecia-boguslawa-x-7-pokojowe-a9z8j2,https://s2.adresowa.pl/oi/46/3e/359050_f5ff_cover-7-pokojowe-mieszkanie-szczecin-centrum-ul-ksiecia-boguslawa-x.jpg
Szczecin Centrum,ul. Jagiellońska,5,124,770000,6210,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-jagiellonska-5-pokojowe-s7h0v1,https://s2.adresowa.pl/oi/74/64/358f72_83df_cover-5-pokojowe-mieszkanie-szczecin-centrum-ul-jagiellonska.jpg
Szczecin Centrum,ul. gen. Ludomiła Rayskiego,4,133,790000,5940,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-gen-ludomila-rayskiego-4-pokojowe-v2l2q7,https://s2.adresowa.pl/oi/1e/21/358a02_9715_cover-4-pokojowe-mieszkanie-szczecin-centrum-ul-gen-ludomila-rayskiego.jpg
Szczecin Zdroje,ul. Młodzieży Polskiej,3,64,580000,9063,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-szczecin-zdroje-ul-mlodziezy-polskiej-3-pokojowe-t1v4f5,https://s2.adresowa.pl/oi/13/30/3573b4_60a0_cover-3-pokojowe-mieszkanie-szczecin-zdroje-ul-mlodziezy-polskiej.jpg
Szczecin Stołczyn,,2,37,217000,5945,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-szczecin-stolczyn-2-pokojowe-36-m2-t6h1t9,https://s2.adresowa.pl/oi/22/2e/356768_9a27_cover-2-pokojowe-mieszkanie-szczecin-stolczyn.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Gumieńce,ul. Konstantego Maciejewicza,3,76,690000,9127,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-szczecin-gumience-ul-konstantego-maciejewicza-3-pokojowe-r0k4w7,https://s2.adresowa.pl/oi/73/69/355ebc_839e_cover-3-pokojowe-mieszkanie-szczecin-gumience-ul-konstantego-maciejewicza.jpg
Szczecin Bukowe,ul. Fioletowa,3,63,619000,9810,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-fioletowa-3-pokojowe-p8r6u5,https://s2.adresowa.pl/oi/4a/69/3545e2_8201_cover-3-pokojowe-mieszkanie-szczecin-bukowe-ul-fioletowa.jpg
Szczecin Centrum,pl. Matki Teresy z Kalkuty,3,58,549000,9466,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-pl-matki-teresy-z-kalkuty-3-pokojowe-e5f5c9,https://s2.adresowa.pl/oi/6f/68/353fb0_b7e3_cover-3-pokojowe-mieszkanie-szczecin-centrum-pl-matki-teresy-z-kalkuty.jpg
Szczecin Centrum,al. Wojska Polskiego,4,110,1090000,9909,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wojska-polskiego-4-pokojowe-p4i3o8,https://s2.adresowa.pl/oi/34/30/351534_4197_cover-4-pokojowe-mieszkanie-szczecin-centrum-al-wojska-polskiego.jpg
Szczecin Centrum,ul. Mieczysława Niedziałkowskiego,2,49,690000,14145,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-mieczyslawa-niedzialkowskiego-2-pokojowe-l4p3w8,https://s2.adresowa.pl/oi/7c/1b/350444_d2d2_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-mieczyslawa-niedzialkowskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Pogodno,ul. Santocka,3,60,520000,8710,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-pogodno-ul-santocka-3-pokojowe-x7l2g2,https://s2.adresowa.pl/oi/42/5b/35015c_89ed_cover-3-pokojowe-mieszkanie-szczecin-pogodno-ul-santocka.jpg
Szczecin Gumieńce,ul. Hrubieszowska,2,59,780000,13220,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-gumience-ul-hrubieszowska-2-pokojowe-v8k9m5,https://s2.adresowa.pl/oi/43/6b/34f644_d2f5_cover-2-pokojowe-mieszkanie-szczecin-gumience-ul-hrubieszowska.jpg
Szczecin Centrum,ul. Stefana Lewandowskiego,3,86,1149000,13353,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego-3-pokojowe-y4l3v6,https://s2.adresowa.pl/oi/40/44/34f5e2_5055_cover-3-pokojowe-mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego.jpg
Szczecin Śródmieście,ul. Mazurska,5,81,759900,9381,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-mazurska-5-pokojowe-p5b6y4,https://s2.adresowa.pl/oi/27/3f/34f1b6_87a8_cover-5-pokojowe-mieszkanie-szczecin-srodmiescie-ul-mazurska.jpg
Szczecin Niebuszewo,ul. ks. Piotra Skargi,3,84,465000,5536,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-ks-piotra-skargi-3-pokojowe-a5e0r8,https://s2.adresowa.pl/oi/61/74/34d644_7f9e_cover-3-pokojowe-mieszkanie-szczecin-niebuszewo-ul-ks-piotra-skargi.jpg
Szczecin,ul. Panoramiczna,3,71,779000,11022,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-ul-panoramiczna-3-pokojowe-t8l0v5,https://s2.adresowa.pl/oi/79/4a/34cfe4_81a6_cover-3-pokojowe-mieszkanie-szczecin-ul-panoramiczna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Niebuszewo,ul. Boguchwały,3,70,529000,7557,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-boguchwaly-3-pokojowe-c3e2o3,https://s2.adresowa.pl/oi/2a/7f/34c9bc_aac3_cover-3-pokojowe-mieszkanie-szczecin-niebuszewo-ul-boguchwaly.jpg
Szczecin Prawobrzeże,ul. Walecznych,3,53,470000,8868,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-szczecin-prawobrzeze-ul-walecznych-3-pokojowe-g8a5j7,https://s2.adresowa.pl/oi/13/5b/34c62e_3aa3_cover-3-pokojowe-mieszkanie-szczecin-prawobrzeze-ul-walecznych.jpg
Szczecin Śródmieście,ul. Wielkopolska,1,39,535000,13718,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-wielkopolska-1-pokoj-e3a5q3,https://s2.adresowa.pl/oi/2a/6b/34beb2_6c16_cover-1-pokojowe-mieszkanie-szczecin-srodmiescie-ul-wielkopolska.jpg
Szczecin Centrum,ul. bł. Królowej Jadwigi,3,51,475000,9314,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-bl-krolowej-jadwigi-3-pokojowe-q5g9d9,https://s2.adresowa.pl/oi/11/23/34b3a6_ddf2_cover-3-pokojowe-mieszkanie-szczecin-centrum-ul-bl-krolowej-jadwigi.jpg
Szczecin Centrum,ul. Jana Kazimierza,2,66,515000,7803,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-jana-kazimierza-2-pokojowe-o0z5t1,https://s2.adresowa.pl/oi/14/1a/34af76_447c_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-jana-kazimierza.jpg
Szczecin Prawobrzeże,ul. Szybowcowa,2,55,555000,10091,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-szczecin-prawobrzeze-ul-szybowcowa-2-pokojowe-p1f5m4,https://s2.adresowa.pl/oi/30/6f/34acaa_d2d2_cover-2-pokojowe-mieszkanie-szczecin-prawobrzeze-ul-szybowcowa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Szczecin Bukowo,ul. Policka,4,91,899000,9901,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-szczecin-bukowo-ul-policka-4-pokojowe-r1u3b1,https://s2.adresowa.pl/oi/49/53/34a8fc_8e34_cover-4-pokojowe-mieszkanie-szczecin-bukowo-ul-policka.jpg
Szczecin Gumieńce,ul. Polskich Marynarzy,2,50,619000,12505,Bez pośredników,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-szczecin-gumience-ul-polskich-marynarzy-2-pokojowe-x6z9p9,https://s2.adresowa.pl/oi/15/66/346bc2_2d33_cover-2-pokojowe-mieszkanie-szczecin-gumience-ul-polskich-marynarzy.jpg
Szczecin Pomorzany,ul. Boczna,3,67,460000,6857,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-boczna-3-pokojowe-g2m2w2,https://s2.adresowa.pl/oi/36/2d/346ba8_daf4_cover-3-pokojowe-mieszkanie-szczecin-pomorzany-ul-boczna.jpg
Szczecin Śródmieście,ul. Pocztowa,3,61,500000,8233,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-pocztowa-3-pokojowe-w3i6z7,https://s2.adresowa.pl/oi/1f/34/345dd4_a346_cover-3-pokojowe-mieszkanie-szczecin-srodmiescie-ul-pocztowa.jpg
Szczecin Niebuszewo,ul. ks. Hugona Kołłątaja,4,80,740000,9204,Bez pośredników,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-ks-hugona-kollataja-4-pokojowe-r0m9m3,https://s2.adresowa.pl/oi/37/4c/344488_65ff_cover-4-pokojowe-mieszkanie-szczecin-niebuszewo-ul-ks-hugona-kollataja.jpg
Szczecin Centrum,ul. Wielkopolska,4,71,748000,10598,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-wielkopolska-4-pokojowe-b1z5c2,https://s2.adresowa.pl/oi/20/4e/34369e_e6d7_cover-4-pokojowe-mieszkanie-szczecin-centrum-ul-wielkopolska.jpg
Szczecin Centrum,ul. Władysława Jagiełły,1,34,365000,10767,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-wladyslawa-jagielly-1-pokoj-u9o1n9,https://s2.adresowa.pl/oi/28/2c/33c308_f835_cover-1-pokojowe-mieszkanie-szczecin-centrum-ul-wladyslawa-jagielly.jpg
Szczecin Niebuszewo,ul. Oliwkowa,3,51,550000,10891,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-oliwkowa-3-pokojowe-w0k2f9,https://s2.adresowa.pl/oi/11/1a/338888_59d1_cover-3-pokojowe-mieszkanie-szczecin-niebuszewo-ul-oliwkowa.jpg
Szczecin Centrum,al. Wyzwolenia,1,23,448500,19500,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-v4m1i3,https://s2.adresowa.pl/oi/38/5d/338880_ca89_cover-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.jpg
Szczecin Pomorzany,al. Powstańców Wielkopolskich,2,48,690000,14375,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-al-powstancow-wielkopolskich-2-pokojowe-a7w6t1,https://s2.adresowa.pl/oi/14/2a/33886e_c414_cover-2-pokojowe-mieszkanie-szczecin-pomorzany-al-powstancow-wielkopolskich.jpg
Szczecin Centrum,ul. Potulicka,2,54,640000,11852,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-potulicka-2-pokojowe-p3p6l9,https://s2.adresowa.pl/oi/20/3a/337c26_6bd4_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-potulicka.jpg
Szczecin Słoneczne,ul. Turkusowa,3,92,690000,7533,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-szczecin-sloneczne-ul-turkusowa-3-pokojowe-c7u8a3,https://s2.adresowa.pl/oi/3d/67/3372b6_61b6_cover-3-pokojowe-mieszkanie-szczecin-sloneczne-ul-turkusowa.jpg
Szczecin Centrum,ul. Stefana Lewandowskiego,4,80,1270000,15875,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego-4-pokojowe-o1p4a7,https://s2.adresowa.pl/oi/2a/7a/334dc4_82c1_cover-4-pokojowe-mieszkanie-szczecin-centrum-ul-stefana-lewandowskiego.jpg
Szczecin Gocław,,2,42,290000,6905,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-goclaw-2-pokojowe-42-m2-j4l2h4,https://s2.adresowa.pl/oi/2b/7a/33449a_9cd6_cover-2-pokojowe-mieszkanie-szczecin-goclaw.jpg
Szczecin Centrum,ul. 5 Lipca,3,70,800000,11429,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-5-lipca-3-pokojowe-k3m9c3,https://s2.adresowa.pl/oi/13/3c/332094_a2aa_cover-3-pokojowe-mieszkanie-szczecin-centrum-ul-5-lipca.jpg
Szczecin Gumieńce,ul. Hrubieszowska,3,69,560000,8167,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-szczecin-gumience-ul-hrubieszowska-3-pokojowe-h6z5o7,https://s2.adresowa.pl/oi/14/20/332074_9034_cover-3-pokojowe-mieszkanie-szczecin-gumience-ul-hrubieszowska.jpg
Szczecin Pogodno,ul. Maksyma Gorkiego,2,56,545000,9816,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-szczecin-pogodno-ul-maksyma-gorkiego-2-pokojowe-r8u0z8,https://s2.adresowa.pl/oi/12/61/330f16_f3a0_cover-2-pokojowe-mieszkanie-szczecin-pogodno-ul-maksyma-gorkiego.jpg
Szczecin Świerczewo,ul. Hieronima Derdowskiego,2,42,420000,9929,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-szczecin-swierczewo-ul-hieronima-derdowskiego-2-pokojowe-e9r9q0,https://s2.adresowa.pl/oi/4c/26/330b46_f8d7_cover-2-pokojowe-mieszkanie-szczecin-swierczewo-ul-hieronima-derdowskiego.jpg
Szczecin Żelechowa,ul. Studzienna,3,64,668430,10500,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-szczecin-zelechowa-ul-studzienna-3-pokojowe-g3l3b6,https://s2.adresowa.pl/oi/51/45/32ab38_9a4f_cover-3-pokojowe-mieszkanie-szczecin-zelechowa-ul-studzienna.jpg
Szczecin Dąbie,ul. Szybowcowa,3,70,598000,8580,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-dabie-ul-szybowcowa-3-pokojowe-e4q3m7,https://s2.adresowa.pl/oi/33/6c/328b20_6b96_cover-3-pokojowe-mieszkanie-szczecin-dabie-ul-szybowcowa.jpg
Szczecin Centrum,ul. Unisławy,2,34,469000,13835,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-unislawy-2-pokojowe-m2o5s7,https://s2.adresowa.pl/oi/62/1e/326020_d220_cover-2-pokojowe-mieszkanie-szczecin-centrum-ul-unislawy.jpg
Szczecin Śródmieście,ul. marsz. Józefa Piłsudskiego,2,42,310000,7306,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-marsz-jozefa-pilsudskiego-2-pokojowe-y9g4l3,https://s2.adresowa.pl/oi/3e/7c/31d2b2_4ff7_cover-2-pokojowe-mieszkanie-szczecin-srodmiescie-ul-marsz-jozefa-pilsudskiego.jpg
Szczecin Śródmieście,ul. Stefana Lewandowskiego,4,74,949000,12766,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-stefana-lewandowskiego-4-pokojowe-g1b0g7,https://s2.adresowa.pl/oi/4f/53/325dfc_8df8_cover-4-pokojowe-mieszkanie-szczecin-srodmiescie-ul-stefana-lewandowskiego.jpg
Szczecin Centrum,al. Wyzwolenia,3,81,1799999,22222,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-3-pokojowe-q4x2r9,https://s2.adresowa.pl/oi/47/69/3250ac_a7cf_cover-3-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.jpg
